1,2,3,type
37,0,78,1
37,0,80,1
45,0,81,1
37,0,77,1
55,0,81,4
37,0,75,1
55,0,76,4
37,0,77,1
52,0,84,1
53,1,88,1
37,0,76,1
37,0,78,1
38,-1,91,1
56,0,76,4
53,0,81,1
55,0,77,4
44,0,75,1
37,0,97,1
44,1,79,1
43,0,82,1
55,0,77,4
43,0,81,1
56,0,78,4
45,4,77,1
55,0,97,4
41,0,88,1
46,5,88,1
49,-4,84,1
56,1,97,4
55,0,97,4
38,-1,76,1
56,0,81,4
39,-4,77,1
51,0,102,1
38,2,92,1
51,0,91,1
49,0,81,1
40,-2,86,1
53,0,79,1
53,-2,81,1
37,0,79,1
37,0,95,1
56,0,81,4
37,0,77,1
56,0,97,4
37,0,81,1
41,0,100,1
46,-3,83,1
37,0,76,1
37,0,104,1
47,0,82,1
47,-1,85,1
50,4,88,1
37,0,106,1
45,1,86,1
45,0,87,1
38,0,102,1
56,0,79,4
37,0,76,1
38,-1,75,1
49,1,88,1
49,1,79,1
48,-1,77,1
37,0,96,1
38,0,91,1
51,0,77,1
37,0,77,1
49,4,83,1
37,-2,77,1
55,-5,98,4
58,-1,86,1
45,0,85,1
56,2,97,4
44,0,79,1
38,2,77,1
42,-2,88,1
55,0,83,1
80,4,84,5
55,0,95,1
66,0,112,1
43,0,77,1
47,-3,84,1
53,1,84,1
37,0,77,1
40,-1,97,1
45,0,85,1
41,1,90,1
37,0,93,1
43,0,82,1
52,0,102,1
56,-3,96,4
49,-4,87,1
56,5,97,4
37,0,80,1
55,0,82,4
55,0,95,4
37,1,90,1
43,0,87,1
49,-1,84,1
49,0,86,1
56,1,79,4
40,-5,77,1
46,-4,78,1
48,0,77,1
37,0,81,1
47,0,88,1
53,2,80,1
37,1,97,1
37,0,77,1
47,0,83,1
45,-5,80,1
37,0,77,1
45,-1,81,1
55,0,97,4
38,-7,78,1
39,-4,75,1
56,0,82,1
49,-1,106,1
37,0,107,1
37,0,81,1
41,-1,76,1
41,2,78,1
49,0,83,1
76,0,80,5
37,0,83,1
48,0,87,1
37,-1,76,1
44,0,84,1
45,-4,84,1
37,0,76,1
44,0,80,1
37,-3,97,1
38,0,80,1
42,3,76,1
49,2,83,1
45,0,79,1
45,0,84,1
105,-2,106,5
81,0,85,5
39,2,82,1
55,0,81,4
51,-3,77,1
43,0,86,1
51,-1,77,1
47,-1,89,1
37,1,79,1
41,1,86,1
47,1,78,1
63,0,112,1
37,0,91,1
79,-10,83,5
37,0,106,1
56,0,92,1
49,0,106,1
51,1,85,1
56,0,96,4
46,-4,86,1
55,0,98,1
56,0,79,4
45,-1,79,1
50,1,79,1
48,0,84,1
53,0,77,1
37,0,78,1
40,2,89,1
55,-4,80,4
39,0,97,1
55,0,96,4
39,-2,80,1
45,-31,83,1
37,0,76,1
52,0,87,1
56,0,79,4
53,0,104,1
56,0,81,4
41,1,84,1
56,0,97,4
56,5,99,4
55,0,93,4
37,-1,78,1
46,0,77,1
49,-4,83,1
45,3,102,1
42,-1,77,1
43,5,79,1
53,0,86,1
37,0,76,1
46,0,86,1
38,0,92,1
37,-1,77,1
37,0,79,1
37,0,80,1
37,-2,83,1
55,0,97,4
45,0,83,1
53,4,78,1
44,0,89,1
47,-2,83,1
49,1,83,1
44,1,100,1
45,-6,83,1
37,0,84,1
37,0,104,1
37,0,76,1
37,0,81,1
49,0,77,1
56,0,81,4
37,-2,81,1
56,2,98,4
56,5,84,1
41,0,78,1
46,0,85,1
56,4,95,1
53,1,79,1
51,3,86,1
56,0,76,4
80,-2,84,5
37,0,78,1
55,3,96,4
44,3,108,1
38,5,83,1
55,0,96,4
61,0,111,1
37,0,81,1
37,0,77,1
42,-2,77,1
46,1,81,1
49,0,77,1
45,3,76,1
46,0,76,1
55,-1,77,4
44,3,79,1
55,0,97,4
41,5,76,1
63,1,111,1
42,-5,97,1
41,0,97,1
56,0,80,4
56,0,82,4
41,0,83,1
37,-1,80,1
102,2,104,5
39,0,86,1
52,0,78,1
56,1,87,1
37,0,80,1
43,-1,76,1
37,0,76,1
39,0,83,1
49,0,77,1
45,0,81,1
51,0,81,1
45,5,81,1
37,0,79,1
55,-2,99,4
37,0,76,1
37,0,74,1
53,5,91,1
44,0,87,1
37,0,95,1
51,0,86,1
52,0,87,1
37,0,76,1
37,0,77,1
43,-2,79,1
55,0,93,4
37,0,81,1
37,0,96,1
37,0,76,1
49,0,79,1
56,0,77,4
37,0,105,1
47,3,102,1
55,0,95,4
56,0,96,4
56,0,81,4
49,0,111,1
51,4,82,1
49,0,84,1
47,0,109,1
49,2,82,1
42,1,86,1
51,0,87,1
49,5,78,1
55,0,79,4
41,0,79,1
55,0,77,4
37,0,77,1
37,0,95,1
37,0,86,1
45,0,85,1
55,-2,95,4
46,0,82,1
37,0,103,1
44,0,80,1
55,0,96,4
37,-1,79,1
48,0,81,1
55,0,96,1
43,0,83,1
55,0,77,4
45,4,81,1
40,0,80,1
37,1,97,1
55,0,96,1
55,0,77,4
37,0,79,1
37,0,103,1
48,3,88,1
38,2,77,1
37,1,80,1
38,0,76,1
105,0,106,5
56,0,81,4
42,1,88,1
39,-5,76,1
55,0,77,4
37,0,77,1
37,0,103,1
37,0,96,1
53,0,88,1
55,0,95,4
55,0,77,4
56,-1,96,4
37,0,76,1
37,0,103,1
37,0,104,1
40,6,93,1
55,0,95,4
37,0,78,1
41,0,76,1
43,-5,77,1
56,0,77,4
55,2,81,1
37,0,106,1
43,0,86,1
60,0,110,1
37,0,84,1
49,0,95,1
53,-4,90,1
54,12,95,4
55,-3,98,4
37,0,94,1
37,0,79,1
37,0,76,1
56,1,78,4
55,0,80,4
84,1,86,5
107,1,108,5
55,0,77,4
37,0,95,1
79,0,83,5
79,-1,84,5
48,-2,83,1
37,0,79,1
55,0,78,4
49,0,88,1
58,2,88,1
46,5,81,1
43,-3,83,1
41,0,77,1
37,0,76,1
37,0,108,1
37,0,79,1
49,1,86,1
43,0,83,1
37,0,79,1
45,0,83,1
37,0,90,1
37,0,80,1
56,3,98,4
45,-3,77,1
42,-1,97,1
44,3,86,1
44,1,102,1
42,0,79,1
57,0,96,1
49,0,106,1
42,-2,81,1
48,0,86,1
37,0,77,1
37,0,93,1
37,-4,80,1
55,0,94,4
44,0,78,1
41,0,84,1
37,0,81,1
48,0,87,1
79,0,83,5
55,0,93,4
53,0,87,1
38,0,80,1
46,-5,109,1
45,0,83,1
43,5,93,1
55,0,79,4
37,-4,80,1
49,4,86,1
37,0,77,1
56,0,97,4
53,-4,81,1
48,-3,77,1
38,0,79,1
46,0,76,1
37,0,105,1
37,5,106,1
37,0,75,1
44,0,86,1
49,2,90,1
45,0,77,1
56,3,97,4
41,5,84,1
37,-1,79,1
55,0,98,4
44,0,83,1
52,1,81,1
51,-1,85,1
47,4,82,1
37,-2,77,1
49,0,81,1
38,1,77,1
37,0,81,1
56,3,86,1
37,0,77,1
37,0,76,1
55,0,81,4
37,0,75,1
37,0,83,1
55,0,77,4
46,0,88,1
49,0,80,1
55,0,96,4
37,0,78,1
41,2,85,1
49,0,95,1
51,-2,86,1
41,0,79,1
42,0,84,1
56,0,96,1
79,3,83,5
49,4,84,1
37,-1,97,1
44,0,77,1
85,0,88,5
55,0,92,4
53,0,86,1
41,0,80,1
43,-1,79,1
45,5,83,1
55,0,93,4
46,0,109,1
81,0,85,5
37,0,75,1
45,0,81,1
44,0,77,1
42,-3,78,1
55,-1,83,1
49,4,84,1
44,-1,76,1
45,0,78,1
37,0,79,1
51,0,87,1
55,0,96,4
37,0,76,1
55,0,97,4
57,-4,81,1
55,0,96,4
56,0,96,1
37,0,97,1
37,0,80,1
37,0,77,1
55,0,95,4
37,0,80,1
37,0,76,1
37,0,92,1
55,0,76,4
56,0,81,4
45,0,77,1
59,0,86,1
43,0,81,1
55,0,86,1
37,-1,104,1
63,0,112,1
55,-1,77,4
37,0,105,1
42,1,88,1
45,1,87,1
55,-1,98,4
51,-1,88,1
37,0,77,1
42,1,79,1
43,0,81,1
37,0,82,1
37,0,102,1
38,0,102,1
37,0,82,1
49,0,107,1
55,-4,97,4
41,5,93,1
82,0,85,5
53,0,77,1
56,0,97,4
47,-4,81,1
58,-4,86,1
56,1,89,1
41,0,82,1
52,0,80,1
37,0,106,1
45,-3,83,1
39,0,77,1
59,-1,108,1
55,0,92,4
46,-1,85,1
83,0,87,5
37,0,90,1
37,0,106,1
37,0,78,1
44,-1,76,1
44,0,77,1
41,1,79,1
82,1,86,5
45,0,83,1
51,1,78,1
37,0,75,1
48,-5,78,1
55,0,98,4
37,0,77,1
43,0,79,1
42,-1,76,1
39,4,106,1
46,1,87,1
55,0,77,4
37,0,80,1
37,0,78,1
45,0,76,1
51,0,85,1
44,4,81,1
56,0,77,4
55,0,96,4
45,1,76,1
50,0,90,1
56,0,96,4
44,0,77,1
44,2,78,1
85,0,88,5
80,-4,84,5
48,-2,81,1
37,0,81,1
44,0,82,1
45,0,80,1
45,-1,81,1
79,0,83,5
55,0,78,4
45,-3,76,1
48,0,85,1
57,-3,106,1
37,0,77,1
56,0,78,4
55,4,81,1
53,0,81,1
37,0,77,1
41,-1,77,1
45,0,83,1
57,1,81,1
37,0,79,1
37,4,82,1
55,0,93,4
43,0,85,1
56,0,77,4
53,-3,83,1
48,3,77,1
37,0,82,1
37,0,77,1
51,0,84,1
82,5,86,5
56,-2,92,1
44,0,81,1
57,0,88,1
44,-4,81,1
49,0,76,1
41,0,77,1
37,1,90,1
37,0,77,1
37,0,76,1
51,0,91,1
37,0,104,1
46,4,86,1
37,0,95,1
37,0,79,1
37,0,104,1
52,0,78,1
55,0,79,4
55,0,98,1
57,1,87,1
82,1,86,5
38,0,76,1
53,0,82,1
56,0,95,4
49,1,82,1
55,0,82,4
55,3,77,4
43,0,83,1
43,0,81,1
37,0,93,1
46,0,77,1
46,0,81,1
55,0,92,4
45,4,81,1
41,0,79,1
44,2,85,1
54,0,83,1
45,-2,85,1
37,0,104,1
47,0,84,1
43,-4,77,1
37,0,76,1
37,0,75,1
56,0,85,1
41,0,76,1
37,0,103,1
37,0,78,1
40,1,97,1
41,0,79,1
56,5,98,4
56,-1,86,1
55,0,96,4
51,0,88,1
41,0,100,1
41,-1,81,1
55,0,77,4
37,0,77,1
51,0,83,1
55,0,77,4
48,3,87,1
55,0,96,4
102,2,103,5
47,2,88,1
77,2,82,5
45,0,82,1
37,0,79,1
37,-1,77,1
56,1,77,4
37,0,81,1
55,0,77,4
101,0,102,5
45,0,80,1
56,5,96,4
51,0,109,1
55,0,79,1
37,0,109,1
55,1,91,1
56,3,86,1
41,0,76,1
37,0,100,1
55,-1,98,4
38,0,92,1
55,0,98,4
45,-1,82,1
56,0,97,4
55,0,92,4
56,0,78,4
47,0,82,1
37,0,106,1
37,0,79,1
51,0,87,1
43,-1,89,1
53,0,86,1
47,1,86,1
53,0,85,1
37,0,77,1
37,-1,79,1
44,1,80,1
56,-3,78,4
46,1,86,1
37,0,104,1
37,0,86,1
83,0,86,5
81,2,84,5
58,-4,108,1
55,-5,77,4
45,0,86,1
37,0,109,1
42,3,79,1
55,0,77,4
56,-1,86,1
45,3,76,1
59,0,86,1
45,-3,89,1
37,0,76,1
44,0,86,1
55,0,97,4
37,0,97,1
44,4,86,1
37,0,81,1
37,0,94,1
42,3,83,1
37,2,82,1
38,-1,77,1
38,0,77,1
37,1,80,1
41,0,86,1
45,0,86,1
54,2,89,1
56,0,77,4
41,0,79,1
43,-2,81,1
37,0,83,1
45,-3,84,1
55,3,86,1
37,0,106,1
56,0,81,1
50,1,78,1
43,3,93,1
37,0,105,1
45,0,76,1
45,-1,81,1
37,0,76,1
44,0,79,1
56,0,79,4
37,0,96,1
39,-1,81,1
55,0,98,4
41,0,79,1
37,0,75,1
55,0,77,4
43,0,86,1
37,0,79,1
56,0,97,4
52,-1,88,1
56,0,97,4
55,4,83,1
55,0,77,4
51,0,87,1
44,5,79,1
37,0,104,1
43,3,78,1
42,1,77,1
43,2,80,1
37,0,77,1
46,5,85,1
46,5,86,1
41,0,108,1
37,0,77,1
43,2,81,1
43,0,87,1
55,-1,98,4
56,0,97,1
45,0,87,1
49,-2,82,1
55,0,76,4
38,3,90,1
43,-4,86,1
43,1,76,1
52,0,87,1
37,0,76,1
55,0,81,1
55,0,77,4
41,0,79,1
37,0,83,1
42,0,79,1
37,0,76,1
42,5,76,1
37,0,79,1
44,-1,79,1
56,3,92,1
55,0,93,4
41,0,86,1
56,0,96,4
38,4,106,1
37,-1,81,1
53,0,86,1
78,0,82,5
49,1,88,1
49,3,85,1
80,1,84,5
49,3,78,1
79,-5,83,5
37,0,78,1
53,4,86,1
44,0,85,1
46,0,86,1
55,0,93,4
43,0,86,1
37,0,79,1
43,0,77,1
58,0,106,1
44,-2,82,1
56,0,78,4
55,-1,83,1
56,-1,86,1
45,0,86,1
49,0,88,1
56,0,77,4
37,0,77,1
37,0,74,1
37,0,76,1
37,0,79,1
56,0,95,4
42,0,86,1
55,0,84,1
41,0,83,1
44,0,83,1
51,0,83,1
43,0,88,1
56,0,92,4
44,5,78,1
102,0,103,5
37,0,76,1
39,1,106,1
39,-2,83,1
38,0,102,1
46,0,90,1
45,0,86,1
45,-1,100,1
85,0,88,5
55,-3,99,4
41,2,78,1
39,-1,79,1
55,0,77,4
49,5,86,1
55,0,82,4
43,1,76,1
40,0,87,1
55,0,77,4
41,0,86,1
55,0,78,4
55,0,83,4
51,0,86,1
37,0,106,1
53,0,78,1
37,0,76,1
38,1,76,1
66,0,109,1
43,0,76,1
38,0,106,1
44,3,87,1
46,0,88,1
37,-1,77,1
48,-5,86,1
46,1,81,1
37,0,79,1
37,0,76,1
37,0,77,1
44,2,81,1
37,0,80,1
43,5,77,1
41,0,86,1
56,0,92,4
46,0,84,1
37,-1,81,1
56,0,95,1
44,0,87,1
55,0,78,4
58,1,85,1
55,0,78,4
102,0,102,5
41,0,87,1
44,-3,76,1
56,0,77,4
80,-2,84,5
104,3,105,5
55,0,95,4
51,0,102,1
37,0,106,1
55,0,82,1
38,-3,93,1
48,0,81,1
51,0,88,1
37,1,77,1
44,5,86,1
37,2,77,1
39,0,77,1
56,0,86,1
42,4,86,1
37,0,76,1
38,4,77,1
85,0,89,5
47,3,84,1
37,0,82,1
37,4,79,1
42,3,85,1
37,0,84,1
48,0,88,1
46,1,83,1
41,-3,81,1
56,0,77,4
37,0,79,1
56,0,90,1
42,0,81,1
47,0,77,1
73,9,77,5
37,0,76,1
38,0,107,1
40,0,80,1
85,0,88,5
37,0,109,1
45,0,87,1
37,0,80,1
45,3,81,1
47,0,84,1
56,2,98,4
53,1,86,1
41,1,77,1
46,4,86,1
51,0,88,1
46,0,79,1
39,0,80,1
46,2,78,1
45,3,86,1
51,0,81,1
55,0,78,4
46,-3,89,1
43,0,83,1
38,0,107,1
41,-2,84,1
37,0,96,1
45,0,88,1
45,0,85,1
47,-4,77,1
37,0,76,1
47,0,90,1
55,0,79,4
37,0,79,1
43,0,77,1
47,0,80,1
56,0,95,4
41,0,86,1
47,0,94,1
76,5,80,5
55,0,97,4
49,-5,77,1
48,0,80,1
37,0,76,1
51,5,78,1
44,0,81,1
56,1,81,4
37,0,106,1
37,0,81,1
37,0,81,1
40,-1,84,1
58,-2,87,1
56,4,98,4
78,2,83,5
39,0,86,1
40,0,87,1
46,1,77,1
44,0,84,1
46,0,81,1
46,0,79,1
41,0,77,1
43,0,97,1
42,4,86,1
53,-2,87,1
37,0,80,1
47,1,86,1
84,3,88,5
44,0,75,1
56,0,80,4
44,-2,77,1
38,3,75,1
37,0,106,1
85,1,88,5
43,0,85,1
37,0,81,1
43,0,81,1
37,0,77,1
107,-1,108,5
37,0,77,1
55,4,77,1
37,0,95,1
39,-3,79,1
79,4,83,5
46,0,109,1
37,0,96,1
37,0,78,1
45,0,79,1
56,0,95,4
56,0,78,4
56,0,81,4
53,-1,81,1
37,0,100,1
55,-1,78,4
56,0,77,4
59,0,108,1
38,-5,81,1
85,1,88,5
56,0,78,4
41,0,81,1
37,-1,97,1
37,0,78,1
55,0,76,4
86,2,89,5
42,0,100,1
37,0,106,1
56,4,80,4
48,-2,82,1
37,0,80,1
53,-3,85,1
49,0,86,1
83,0,87,5
46,0,76,1
56,0,97,4
49,2,80,1
45,1,76,1
42,0,97,1
55,-1,79,4
64,1,113,1
57,-1,92,1
37,0,81,1
56,0,89,1
44,0,86,1
56,0,81,4
49,0,79,1
51,0,86,1
37,0,104,1
37,0,77,1
38,0,90,1
37,0,77,1
55,0,80,4
37,4,100,1
39,-1,76,1
84,2,86,5
103,3,104,5
37,0,95,1
53,0,103,1
55,0,78,4
37,0,81,1
39,0,76,1
55,1,77,4
46,0,83,1
55,0,77,4
55,0,92,4
56,-2,98,4
56,-1,97,4
41,-2,80,1
37,-1,76,1
43,0,86,1
56,0,76,4
56,-1,96,4
37,0,104,1
37,0,92,1
37,0,79,1
53,0,78,1
82,0,86,5
40,0,79,1
45,-2,79,1
54,0,108,1
37,-1,75,1
43,0,79,1
43,0,80,1
42,-3,106,1
37,0,77,1
55,0,74,4
49,0,77,1
49,0,95,1
56,0,97,4
52,4,86,1
55,-5,85,1
55,0,77,4
44,0,83,1
44,0,85,1
44,2,86,1
81,4,86,5
55,0,97,4
41,2,86,1
37,0,106,1
56,0,95,4
83,0,86,5
45,-2,93,1
55,0,83,1
56,0,82,4
44,0,79,1
37,0,108,1
56,0,92,4
82,0,86,5
37,0,77,1
37,0,81,1
37,0,79,1
55,0,80,4
37,0,79,1
102,4,104,5
39,1,97,1
84,-4,88,5
51,0,81,1
51,0,88,1
45,2,87,1
44,4,77,1
77,0,81,5
56,0,81,4
44,0,86,1
37,0,106,1
41,0,77,1
41,0,87,1
46,1,86,1
56,0,88,1
49,0,80,1
50,0,81,1
80,0,84,5
59,-1,84,1
37,0,77,1
45,0,80,1
55,0,82,4
37,0,90,1
46,4,88,1
51,0,78,1
41,-2,77,1
42,-5,81,1
37,0,79,1
45,0,79,1
41,0,87,1
49,-1,78,1
48,5,77,1
37,0,79,1
44,0,78,1
37,3,79,1
37,-1,100,1
37,0,76,1
56,0,81,4
56,0,97,4
56,0,96,4
58,0,86,1
42,5,96,1
53,0,91,1
37,0,76,1
37,-1,75,1
57,0,90,1
105,8,106,5
56,2,86,1
43,-1,76,1
56,0,76,4
46,0,77,1
37,0,83,1
56,5,86,1
46,2,76,1
53,0,82,1
37,0,96,1
37,0,76,1
45,4,86,1
53,-1,83,1
78,1,81,5
59,0,86,1
37,0,76,1
51,0,81,1
55,0,95,4
41,0,79,1
55,-3,98,4
56,1,92,1
45,0,93,1
51,-1,84,1
44,2,81,1
56,0,79,4
56,0,96,1
55,0,79,4
40,-2,77,1
39,1,81,1
55,1,80,1
39,0,88,1
56,0,77,4
83,0,86,5
52,1,80,1
55,-1,108,1
53,-2,80,1
55,-2,83,1
44,-1,85,1
43,-2,86,1
42,4,108,1
56,2,82,1
49,0,95,1
37,0,75,1
37,0,83,1
50,-2,86,1
45,-1,79,1
51,0,83,1
41,0,78,1
37,0,109,1
37,0,76,1
56,0,91,4
56,0,77,4
37,0,103,1
48,-1,88,1
41,-1,80,1
47,-2,81,1
55,0,78,4
56,0,86,1
41,1,89,1
51,-4,83,1
49,-1,106,1
51,1,86,1
83,0,87,5
46,3,83,1
44,0,75,1
37,0,78,1
55,0,77,4
56,0,91,4
43,0,83,1
49,0,81,1
42,-2,89,1
37,0,79,1
53,0,102,1
56,0,97,4
44,0,75,1
65,4,113,1
46,2,86,1
46,0,88,1
37,0,77,1
37,0,81,1
50,5,85,1
55,0,92,4
53,-1,77,1
37,0,80,1
44,1,79,1
37,0,83,1
50,4,81,1
37,0,83,1
46,2,79,1
45,0,76,1
55,0,79,4
56,0,78,4
41,0,83,1
51,0,83,1
40,0,83,1
43,-1,80,1
56,-3,97,1
45,0,81,1
49,5,86,1
56,0,81,4
80,0,84,5
51,2,82,1
37,0,80,1
37,-5,97,1
46,-4,85,1
53,5,85,1
37,0,97,1
42,-2,97,1
46,5,79,1
55,3,86,1
37,0,76,1
54,0,83,1
42,-1,75,1
55,0,82,4
43,0,86,1
50,-1,84,1
41,0,89,1
37,3,80,1
37,0,79,1
51,0,88,1
50,-5,77,1
81,-1,86,5
41,-1,76,1
56,-4,86,1
48,-2,83,1
55,0,79,1
45,0,79,1
56,0,86,1
37,0,96,1
43,0,85,1
49,0,84,1
49,0,82,1
49,0,86,1
37,2,77,1
56,0,95,4
55,0,78,4
43,0,87,1
46,0,84,1
43,0,83,1
53,0,80,1
48,0,89,1
37,0,77,1
55,-3,98,4
41,0,75,1
55,0,79,4
56,2,80,4
37,0,77,1
55,0,77,4
55,0,78,4
41,0,86,1
37,0,84,1
37,0,103,1
37,0,77,1
44,4,78,1
45,0,78,1
56,0,96,4
46,0,81,1
56,-1,96,1
37,-1,83,1
44,-3,83,1
55,0,96,4
49,0,95,1
44,0,84,1
41,0,87,1
49,0,84,1
37,1,79,1
55,0,77,4
39,-3,75,1
53,1,88,1
44,0,99,1
40,0,82,1
37,0,77,1
41,2,79,1
74,-42,107,3
37,0,77,1
37,0,82,1
38,-4,79,1
41,0,81,1
49,0,87,1
37,0,77,1
56,-3,87,1
43,-4,97,1
37,0,77,1
41,-2,83,1
38,3,76,1
49,0,79,1
52,-1,78,1
45,-3,79,1
56,4,95,4
37,0,76,1
51,0,78,1
55,0,79,4
45,5,78,1
37,0,79,1
45,-1,76,1
48,0,82,1
46,0,90,1
37,0,79,1
53,-2,77,1
81,0,85,5
45,-1,88,1
39,-3,82,1
37,-4,79,1
44,2,75,1
37,-5,81,1
37,0,79,1
55,0,82,1
51,0,90,1
41,0,77,1
39,-4,107,1
44,-1,81,1
48,0,87,1
40,-3,82,1
56,-4,97,1
37,0,76,1
42,4,83,1
37,-5,76,1
56,0,81,4
53,3,84,1
44,0,76,1
42,1,86,1
63,2,111,1
37,-1,75,1
45,0,79,1
60,0,110,1
37,0,76,1
56,0,81,4
39,0,77,1
37,-1,77,1
55,0,97,4
52,2,79,1
49,0,88,1
39,2,81,1
48,4,79,1
55,0,79,4
48,-5,84,1
46,0,79,1
37,0,77,1
43,0,81,1
41,2,85,1
41,0,83,1
42,0,84,1
53,3,84,1
48,-3,78,1
47,0,76,1
55,0,77,4
37,0,95,1
37,0,76,1
46,0,78,1
42,-2,108,1
42,-4,106,1
37,0,77,1
37,0,104,1
45,0,79,1
55,0,95,4
41,0,88,1
56,0,81,1
55,0,92,4
37,0,104,1
49,0,82,1
55,0,83,1
51,0,82,1
44,0,82,1
46,0,79,1
37,0,76,1
49,0,79,1
45,-2,81,1
37,0,82,1
37,0,83,1
43,-2,81,1
53,0,84,1
51,-1,86,1
55,0,82,4
38,1,76,1
37,0,90,1
54,-5,83,1
53,0,86,1
37,0,97,1
43,6,86,1
55,0,78,4
37,0,80,1
78,0,83,5
49,5,79,1
53,0,108,1
46,0,84,1
41,1,106,1
49,-2,80,1
37,0,90,1
77,0,81,5
56,2,96,1
55,0,97,4
37,0,81,1
47,0,84,1
45,0,79,1
49,0,79,1
49,0,106,1
42,0,77,1
38,0,96,1
39,1,78,1
46,0,79,1
56,0,93,4
48,0,84,1
57,1149,80,6
41,1,97,1
37,0,92,1
56,1,81,4
37,0,93,1
78,3,82,5
85,2,88,5
37,0,75,1
49,1,79,1
44,-1,93,1
49,1,79,1
37,0,97,1
49,0,82,1
45,0,86,1
37,-11,75,1
38,1,92,1
43,0,80,1
56,0,97,4
82,1,86,5
37,1,76,1
51,4,83,1
54,0,81,1
37,0,106,1
45,0,88,1
55,0,79,4
43,0,88,1
38,1,93,1
37,0,104,1
84,0,87,5
102,-2,103,5
37,1,76,1
37,0,75,1
51,-2,81,1
83,0,86,5
81,0,84,5
44,0,96,1
55,0,81,4
47,5,90,1
56,-3,86,1
45,1,86,1
47,3,84,1
51,2,84,1
37,0,76,1
38,-2,75,1
46,5,106,1
41,0,76,1
81,1,84,5
56,0,98,4
37,0,77,1
45,-2,87,1
51,-4,102,1
50,-5,81,1
43,1,88,1
48,-1,89,1
48,-5,81,1
44,0,86,1
42,-3,86,1
56,-1,97,4
41,1,76,1
55,0,77,4
54,4,80,1
51,-3,79,1
44,0,77,1
37,0,79,1
56,2,96,1
44,0,81,1
53,-1,90,1
37,0,101,1
50,0,111,1
37,0,94,1
41,0,77,1
40,-4,100,1
56,0,96,4
46,0,81,1
102,0,103,5
37,0,93,1
56,0,81,1
56,3,95,4
37,0,82,1
56,0,95,4
37,0,84,1
37,0,77,1
55,-2,98,4
44,0,86,1
37,-1,77,1
38,1,75,1
56,1,99,4
45,0,78,1
55,0,78,4
56,0,81,4
50,-1,83,1
85,0,88,5
53,3,78,1
45,0,87,1
46,-5,81,1
37,1,79,1
105,0,106,5
45,5,81,1
57,0,87,1
51,-5,77,1
37,0,79,1
53,0,81,1
37,0,81,1
47,0,76,1
37,0,80,1
52,1,78,1
47,1,86,1
46,0,86,1
37,0,77,1
56,-3,96,4
56,3,97,4
55,0,77,4
44,0,85,1
55,0,77,4
37,1,106,1
56,-3,81,1
37,0,76,1
47,-3,79,1
47,5,78,1
37,0,106,1
37,0,86,1
44,0,79,1
55,-1,95,4
51,0,86,1
41,0,80,1
37,0,92,1
44,0,76,1
48,-1,87,1
54,3,85,1
37,0,83,1
37,0,83,1
51,3,86,1
37,0,79,1
44,2,88,1
55,0,78,4
56,0,95,4
51,-5,86,1
44,1,83,1
42,0,76,1
53,0,91,1
56,0,95,4
55,0,78,4
37,-2,77,1
37,0,76,1
37,0,79,1
53,4,79,1
49,3,82,1
55,0,77,4
41,-1,78,1
55,0,29,5
39,0,77,1
53,0,104,1
52,0,85,1
43,-5,99,1
80,0,84,5
37,3,100,1
84,0,88,5
41,0,77,1
48,0,86,1
45,-2,82,1
37,-5,78,1
43,0,79,1
57,2,96,1
37,0,79,1
37,-3,79,1
97,-29,107,3
55,0,77,4
41,0,79,1
56,0,97,4
49,0,107,1
45,0,87,1
55,0,81,4
37,0,77,1
50,3,77,1
55,0,95,4
37,-1,109,1
55,0,96,4
41,0,88,1
56,0,97,4
51,0,86,1
41,0,88,1
38,0,102,1
79,0,83,5
46,0,81,1
42,0,90,1
37,-1,82,1
53,5,91,1
55,0,98,4
43,-1,79,1
41,0,76,1
43,0,81,1
37,0,90,1
37,0,77,1
40,-2,80,1
56,0,80,4
37,0,79,1
55,0,77,4
40,1,88,1
56,-1,97,4
41,2,89,1
80,0,84,5
50,-1,77,1
49,0,85,1
45,0,76,1
49,5,77,1
51,0,83,1
37,0,78,1
54,1,78,1
45,1,85,1
56,5,97,4
56,0,76,4
52,3,91,1
55,0,92,4
80,0,84,5
56,0,96,4
49,0,83,1
37,0,77,1
55,5,71,4
37,-1,76,1
41,0,82,1
41,5,88,1
43,0,87,1
56,-2,90,1
52,-1,81,1
37,0,101,1
37,0,76,1
45,-4,76,1
37,0,76,1
45,0,88,1
47,5,83,1
44,0,81,1
56,4,97,4
85,0,89,5
46,0,86,1
56,0,92,4
38,0,82,1
49,-5,106,1
53,0,86,1
41,0,93,1
56,5,95,4
47,1,87,1
82,0,86,5
41,0,85,1
37,0,76,1
37,0,94,1
37,0,77,1
46,0,79,1
43,0,85,1
49,1,83,1
54,0,83,1
37,0,82,1
39,2,81,1
53,0,81,1
51,0,84,1
37,0,78,1
37,5,76,1
56,0,95,1
56,0,96,4
45,4,84,1
45,0,81,1
85,-13,89,5
44,0,84,1
49,0,83,1
45,0,81,1
71,-33,107,3
56,0,76,4
72,-51,88,3
41,0,78,1
41,-1,82,1
45,-4,80,1
46,0,82,1
37,0,81,1
55,0,93,4
37,0,76,1
37,0,103,1
37,0,77,1
47,0,89,1
108,2,109,5
49,1,87,1
55,0,79,4
52,0,87,1
37,0,77,1
51,0,81,1
